texteQuestion,EltCorrections,texteRep,noteObtenue,numeroQ
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Cela permet d'utiliser des fonctions qui sont présentes dans d'autres fichiers PHP et de ne pas avoir à les réécrire.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,De pouvoir séparer les fichiers et les fonctions dans différents fichiers pour une meilleure lisibilité. Il permet ainsi d'avoir accès à des fonctions et des variables définies dans d'autres fichiers.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"pour savoir quelles sont les autres fichiers qu'on a besoin d'utiliser ou qui sont en rapport direct avec notre fichier php, l'include copie le contenu du fichier qu'on veur inclure dans le fichier courant.",0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,pour produire les warning,0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Ceala permet d'inclure ET d'évaluer ce fichier en PHP.,0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"On peut séparer le code pour augmenter la lisibilité, la portabilité et pour diviser le travail à effectuer",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Cela permet d'éxécuter du code PHP d'un fichier externe. On peut ainsi mieux organiser du code.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"Il peut être utile de d'inclure des fichiers php si on souhaite réutiliser le contenu de ces fichiers dans plusieurs codes php. Exemple: si on souhaite utiliser plusieurs fois la même fonction dans différents fichiers php, il faut mieux inclure dans tous ces fichiers un fichier contenant la fonction.",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"l'inclusion de fichiers prend tous le texte/code/markup qui existent dans un fichier spécifié et le copie dans le fichier qui utilisent les inclusions , c'est interessant quand on veut inclure le meme php ou html ou du texte dans plusieurs pages web , ça évite de les recopier à chaque fois",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,NO_ANS,0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,NO_ANS,0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Pour utiliser l'interface des fonctions dans le fichier qu'on inclus  sans répeter l'implémentation,0.5,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"Pour ne pas réimplémenter le même code dans chaque page, ou bien pour pouvoir utiliser les fonctions déffinies dans ce qui est dans include",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Cela permet d'utiliser un même fichier plusieurs fois. Cela évite de le retaper à chaque fois dans chaque fichier.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"Copier des codes dans le fichier pour réutiliser des codes, des fonctions et séparer les modules.",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"Utiliser l'inclusion en PHP permet une meilleure lisibilité du code, ainsi qu'une modularité, en regroupant par fichiers les fonctions ayant un lien entre elles.",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Cela permet d'utiliser dans le nouveau fichier les fonctions déclarées dans les fichiers inclus.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,NO_ANS,0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"include permet d'inclure un fichier dans un autre et d'utiliser les fonctions du 1er fichier dans le second, celle-ci produit un warning en cas d'erreur d'inclusion.",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Cela permet d'avoir accès aux fonctions définies dans d'autres fichiers sans les réécrire.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,L'inclusion de fichiers permet de faire appel aux fonctions définies dans ces fichiers.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,si on mettait tout sur une meme page on aurait beaucoup de difficultes a retouver la prtie du code que l on cherche.La on peut faire des fichier avec un  nom qui nous dit ce qu'il y a dedans,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"l'inclusion de fichiers php permet de partager le travail et de ce fait, de définir plus précisément la fonction de chaque partie du programme de manière bien plus efficace.</p>",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"L'interet d'utiliser le include en php est de pouvoir réutiliser beaucoup plus facilement un fichier dans d'autres fichiers: par exemple cela peut être le menu d'un site que l'on veut afficher sur toutes ses pages? En faisant un include sur ce fichier menu, le menu sera present sur toutes les pages sans avoir besoin de le reimplementer a chaque fois",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,En utilisant les fonctions dans les autre .php,0.5,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,On peut designer les webs par modules.Qeuleque programmation que on veut utiliser beaucoup de fois va etre reutilisé facilement.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Cela permet de séparer les modules d'un même site web et de pouvoir reutiliser des fonctions PHP qui reviennent dans plusieurs pages differentes.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,De ne pas avoir à réecrire le même code plusieurs fois et ca permet aussi de faire un modèle MVC,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Celà permet de séparer les différentes fonctions dans différents fichiers.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"cela permet de séparer ses fonctions, de les mettres dans des fichiers différents, ce qui  est plus clair et de les réutiliser",1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Cela permet de ne pas avoir à réécrire tout le code du ficher qu'on include.  Ca inclue et execute le fichier passé en argument.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,Cela permet de séparer des code independant.,1.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,NO_ANS,0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,include permet d'include et d'executer le fichier passé en argument.,0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,NO_ANS,0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,NO_ANS,0.0,2024
Quel est l'intérêt d'utiliser l'inclusion de fichiers (include) en PHP ?,permet d'inclure le même code/ fonctions dans plusieurs pages web modularité/lisibilité du code,"Cela permet de ne pas recopier une partie de code que l'on utilise fréquemment ou pour chaque page, par exemple l'ouverture de la balise <html>, le contenu de la balise <meta>...</meta>, l'affichage du titre etc.",1.0,2024
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$requete=""select id_ue, intitule from ue where responsable='Toto'"";$connexion=pg_connect(""host=pgsql2 dbname=etab"");$rep =pg_query(etab,$requete);$tab=array();if($rep){if(pg_num_rows($rep)<0){\t\t       $tmp=pg_fetch_array($rep);\t\t       $tab[1]=$tmp['id_ue'];\t\t       $tab[2]=$tmp['intitule'] ;\t\t       }\t\t       }",0.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$res=pg_query($connexion,$requete);  while ($ligne=pg_fetch_assoc($res))  {  echo $ligne['id_ue'] .'-'. $ligne['service'] . '<br/>' ;",1.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$requete=""select id_ue, intitule from ue where responsable='Toto'"";  $connexion=pg_connect(""host=pgsql2 dbname=etab"");  $curseur = pg_query($connexion, $requete);  while ($row = pg_fetch_row($curseur)){    echo ""$row[1]"";    echo "" - "";    echo ""$row[2]"";    echo ""</br>"";  }",1.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$requete=""select id_ue, intitule from ue where responsable='Toto'"";$connexion=pg_connect(""host=pgsql2 dbname=etab"");if ($connexion){  $sql = pg_query(connexion,$requete);  if ($sql){    if (pg_num_rows($sql)!=0){      $tuple = pg_fetch_row($sql);      print ""$tuple[0], $tuple[1] "";    }  }}",0.5,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$curseur_service=pg_query($connexion,$requete);  $tuple_s=pg_fetch_row($curseur_service);  while($tuple_s){       echo($tuple_s[0] "" - "" $tuple_s[1] ""<br>"");  }",1.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","if($DB=pg_connect(""$connexion $requete""){  $C_UE=pg_query($DB,""$requete"");  while($tupleCurr=pg_fetch_array){  $nomue=$tupleCurr['intitule'];  print""<p> UE : $nomue</p>"";  }  }",0.5,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","<?php     $response=pg_query($connexion,$requete);     if($response){        $nbTuples=pg_num_rows($response);        echo ""<p>"";        while($tupleCurrent=pg_fetch_assoc($response)){           echo ""$tupleCurrent['id_ue'] - $tupleCurrent['intitule'] <br>"";           echo ""</p>"";           }     }     pg_close($connexion);  ?>",1.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","<code>    $requete=""select id_ue, intitule from ue where responsable='Toto'"";    $connexion=pg_connect(""host=pgsql2 dbname=etab"");    $query=pg_query($connexion,$requete);    while($tuple=pg_fetch_array($query)){  </code>",0.5,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","<code>  $requete=""select id_ue, intitule from ue where responsable='Toto'"";  $connexion=pg_connect(""host=pgsql2 dbname=etab user=... password=..."");  $curseur=pg_query($connexion,$requete);  <?php echo $curseur; ?></code>",0.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$requete=""select id_ue, intitule from ue where responsable='Toto'"";  $connexion=pg_connect(""host=pgsql2 dbname=etab"");  $curseur = pg_query($bd, $requete);  if($curseur){   $tot_gentot_gen = 0;   $tuple_courant = pg_fetch_assoc($curseur);   if($tuple_courant){    $intitule = $ tuple_courant[intitule];    print ""$intitule"";   }  }",0.5,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","<code><? php print ""<html><body>"" ; if($connexion=pg_connect(""host=pgsql2 dbname=etab"")) {   $requete=""select id_ue, intitule from ue where responsable='Toto'"";   $curseur=pg_query($connexion,$requete) ;   if($curseur)   {     $tuple_courant=pg_fetch_assoc($curseur) ;     $UE = $tuple_courant['id_ue'] ;     $intitule = $tuple_courant['intitule'] ;     while($tuple_courant)     {       print ""$UE - $intitule <br/>"" ;       $tuple_courant=pg_fetch_assoc($curseur) ;     }   }   else   {     print ""Pas responsable d'UE <br/>"" ;     } else {    print ""connexion impossible"" ; } print ""</body></html>"" ; ?></code>",1.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$reponse=pg_query($connexion,$requete);  while($tuplecourant=pg_fetch_assoc($reponse)){  echo ""<li> $tuplecourant['id_ue'] - $tuplecourant['intitule']</li>"";  }  pg_close($connexion);",1.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>",NO_ANS,0.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$curseur = pg_query($bd, $requete);  if($curseur) {    $courant = pg_fetch_assoc($curseur);    while($courant) {      echo ""<p>"".$courant['id_ue']."" - "".$courant['intitule'].""</p>"";      $courant = pg_fetch_assoc($curseur);    }  }  else {    echo ""Erreur : "".pg_last_error($bd);  }  pg_close($bd);",1.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","<code>    $requete=""select id_ue, intitule from ue where responsable='Toto'"";    $connexion=pg_connect(""host=pgsql2 dbname=etab"");    $curseur = pg_query($bd, $requete);    if ($curseur){    $tuple_courant = pg_fetch_assoc($curseur);    }  </code>",0.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>",NO_ANS,0.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$requete=""select id_ue, intitule from ue where responsable='Toto'"";  $connexion=pg_connect(""host=pgsql2 dbname=etab"");  echo $requete;",0.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$curseur=pg_query($connexion,$requete);  if($cursuer)  {$tot_gen=0;  $tuple_courant= pg_fetch_assoc($curseur);  $n_ue=$tuple_courant['id_ue'];  $inti=$tuple_courant['intitule'];",0.5,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>",Complété,0.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$reponse = pg_query($connexion,$requete);  $tuple = pg_fetch_row($reponse);  while($tuple){    echo $tuple[0].' - '.$tuple[1];    echo ""<br/>"";  }",1.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","<code>    $requete=""select id_ue, intitule from ue where responsable='Toto'"";    $connexion=pg_connect(""host=pgsql2 dbname=etab"");    $sql=pg_query($connexion, $requete);    $tuple=pg_fetch_row($sql);    foreach ($tuple as $value) {    echo ""$value"";    }  </code>",1.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$curseur_ue=($requete)  $ligne=pg_fetch_assoc($curseur_ue);  while($ligne){  print(""$ligne['id_ue'] - $ligne['intitule']"");  }",0.5,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>",NO_ANS,0.0,2026
"Complétez le code suivant pour afficher la liste des UE dont Toto est responsable sous la forme : IA - intelligence artificielle RIIA - recherche d'information ILO - langages objets ... <code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); </code>","<code> $requete=""select id_ue, intitule from ue where responsable='Toto'""; $connexion=pg_connect(""host=pgsql2 dbname=etab""); $res=pg_query($connexion,$requete); if(pg_num_rows($res)>0){ while($row = pg_fetch_assoc($res)){ echo $row['id_ue'].' - '.$row['intitule']; } } </code>","$rep=pg_query($connexion,$requete);  if($reponse){  while($tuple=pg_fetch_assoc($rep)){  echo"" $tuple['id_ue'] "";  echo ""-"";  echo""$tuple['intitule']"";  <br>  }  }  else echo ""erreur"";",1.0,2026
